141,송파구청장에 대한 헬리오시티 비리 의혹에 대해 공익신고가 접수되었다.
142,개미들이 죽지 않도록 국민연금 주식대여를 금지해주세요.
143,내일 오전 10시 경에도 위와 같은 메시지가 도착할 예정입니다!!
144,금요일에 더 많은 이야기를 나누어요!
145,"[제발] 이명박을 추천인수순으로 정렬하여 청원에 30,000명과 함께 참여하여 참여인원을 늘립니다."
146,배터리 문제일까요?
147,진짜 재미가 없어요.
148,어린이날 선물로 구입한 선인장이 왔어요.
149,김영란 법을 폐지해 주세요! 제발.
150,이명박의 출국금지 요청
151,보육교사 대 아동 비율을 조정하여 아동들의 안전하고 건강한 교육을 보장해 주시기 바랍니다.
152,청소년 보호법과 소년법의 폐지에 대한 청원서를 제출합니다.
153,결론은 완전히 쓸모가 없다.
154,킬링타임을 위한 준비도 되지 못하는 수준..
155,많은 국민들이 엄청난 피해를 보고 있습니다.
156,"시력과 라식에 대한 이야기가 시작되었고, 그 이야기는 결국 일 이야기를 마무리했습니다."
157,수시 전형은 필수입니다.
158,처음 만나는 사람들과 금방 친해지는 것 같아요!
159,킬링타임용에 딱이라는 평점 보고 봤는데 정말 킬링타임용에 딱이다.
160,이런 드라마 오랜만에 보네요ㅋㅋㅋ
161,국회의원은 최저임금을 먼저 적용하라.
162,하늘색이 정말 파랗고 멋지네요.
163,무심코 웃긴 영화 ㅋㅋ...
164,김진표 의원님에 대한 의견을 적극 지지합니다.
165,"어휴, 평점에 낚이지 마세요."
166,"네, 잘못되었습니다."
167,학생들도 투표에 참여할 수 있어야 합니다.
168,서울 도봉구에 있는 초등학교 교사가 아이들을 폭력적으로 대우하여 아이들이 병들어가고 있습니다.
169,6월 12일 광화문에서 만나자!
170,고양이의 귀여운 모습을 자랑해주세요!
171,음악이 나오는 것 자체가 별로다.
172,"버스, 택시, 화물차에 대한 안전운전 법을 강화해 주세요."
173,다음에 또 즐겁게 이야기를 합시다!
174,정말 재미있어요!
175,특별한 점검을 반드시 하십시오.
176,선거 운동 차량의 소음이 공해를 일으키고 있다.
177,"나경원 의원, 평창올림픽위원회 해임 결정"
178,최저임금을 올리는 쉬운 방법
179,케이블 프로그램을 보고 평점을 드리겠습니다.
180,이때의 베이싱어는 엔트립먼트의 제타존스를 따르기 어렵다.
181,"저는 여자입니다만, 감독님은 정말 딴 괴짜 같은 분이세요."
182,<PERSON> 이게 정말 멋지고 물속 말고 육지에서도 사용할 수 있어.
183,대통령에게 매일같이 욕을 하는 사람을 알고 있어요.
184,솔직히 돈을 주고 본 거라서 돈 아깝다는 소리는 못하고요.
185,댓글에 함정에 빠졌어...
186,대박이네요. 최고수 인데요.
187,"환영합니다! 오오오오, 꺄오오올!!!!!"
188,이 영화가 어설픈 것 같아.
189,우리 회사는 비슷한 부분이 많아 공유할 수 있음을 보았다.
190,오호 신기하네 ㅎㅎㅎ
191,운동 이야기를 시작으로 직무에 대한 이야기를 마무리하며 너무도 즐거웠습니다.
192,교육에 관심을 가지세요.
193,보안과 관련된 내용을 정리하여 추후 공지나 당부를 드리기 위해 준비해 두겠습니다.
194,청와대 청원에 대한 답변이 제대로 이루어지길 바란다.
195,허위사실 유포로 국민의 불안감을 조성하고 선동하는 행위에 대해 강경한 처벌을 강구합니다.
196,오늘 너무 재미없었어...😔
197,조만간 오피스에 또 방문하게 되면 인사드리러 가겠습니다.
198,교수님 이국종님 도와주세요.
199,제1차~2차 연평해전 및 천안함 사태에 대한 구체적인 피해보상과 재발 방지 대책에 대해 문재인 대통령님께 구체적인 답변을 듣고 싶습니다.
200,옆집에 사는 사람들은 무엇을 하고 있나요?
201,이 영화은 정말 잘 만들었다.. 역시 잘 만들었다 ㅋㅋㅋㅋ
202,유튜브에서 추천해준 글을 보고 여기 올리게 되었습니다.
203,한국 GM의 국영화를 제안합니다.
204,학생들에게도 인권을 주고 학교 수업시간을 줄여 주세요.
205,"먼저 사학, 공무원, 군인연금을 개혁하고, 그 다음으로 국민연금을 건드려야 한다고 말합니다."
206,이국종 교수님은 권역외상센터를 운영하고 있습니다.
207,어른도 재미있게 보았다.
208,"국회, 검찰과 국정원의 특활비 내역을 공개하고 특활비 제도를 개선한다."
209,"부동산, 공정한 과세, 성장동력, 저출산, 고령화, 육아, 국민연금, 경제민주화 대책, 새로운 토지소유세, 사회적 안전망, 지속 가능한 경제 모델, 가족친화 사회, 노후준비, 지역균형발전, 국민 소득 안정화, 공정한 경제 질서, 사회적 약자 보호, 경제적 평등, 사회적 약자 지원."
210,이 수작은 썩은 현실을 잘 반영합니다.
211,"파리, 밤풍경, 소녀, 도둑, 고양이... 배경의 절반 이상이 울타리나 지붕일 뿐이지만, 스토리보다는 시각적으로 돋보이는 애니메이션으로, 시각적 매력에 집중한다."
212,광구가 왜 나한테 생각나는 거야...
213,이건 브로콜리 아니었나요!
214,자영업자와 근로자에게 공평한 법적 기회를 제공하기 위한 조치가 필요합니다.
215,"그냥그저그래요, 스릴러를 너무 봐서 그런가?"
216,저는 일단 초급자 모드로 전환하고 갑니다...ㅎㅎㅎ
217,모든 생명보험사는 폐지되어야 한다.
218,동물보호법 강화를 원한다.
219,52시간 주간 근무제 도입을 요청합니다.
220,강의 일부 참여하셨으면 후기를 부탁드립니다.
221,나경원 의원을 파면하라.
222,추천 관련해서 궁금하신 점들이 있다고 하셨는데 언제든지 미팅을 잡으시면 좋겠습니다.
223,공공의 신뢰를 유지하기 위해 고위공직자의 재산공개를 법적으로 규제하자.
224,꽃에 물을 주어야 합니다!
225,예산 낭비를 방지하세요.
226,"배우가 할 수만 있다면 정말 좋은 직업을 가질 때도 있고, 현실에서 열심히 하는 모습을 보면 별 것 아닌 것 같기도 하다."
227,소소한 재미로 여태껏 살아왔지만 삶을 다시 돌아보게 하는 영화.
228,UX Writing에 대한 관심이 생겨 관련 책을 읽어보고 있습니다.
229,다음에 뵙는 순간 오징어게임 오일남 성대모사를 해주시겠다고 하셔서 기대하고 있겠습니다.
230,수정본이 오면 보여드릴게요!
231,적폐 청산 과정에서 억울함을 호소합니다.
232,인천공항에서 이집트 난민이 몰리고 있습니다.
233,이 영화의 결말이 너무 허무하다...
234,<PERSON>님 오시나 보네요!
235,한국 사람들은 호기심이 많습니다.
236,청년들이 살기좋은 나라를 만들어 주세요.
237,"자꾸 이러시면 또 쪄갑니다, ㅋㅋ"
238,"건설기계(덤프트럭, 굴삭기, 지게차 등)에 대한 유류세비 지원이 필요합니다."
239,드라마가 전달해준 메시지는 가슴을 찡하게 합니다.
240,상가임대차보호법의 소급적용 및 소급 차등적용을 제안합니다.
241,일본인 입장에서 이렇게 만들기 쉽지 않았을 텐데 대단하군요.
242,각자 여유롭게 식사를 하는 과정을 거쳤습니다.
243,이상한 상황에 웃음이 나서 ㅋㅋ
244,"이 영화가 끝나자마자 ""흔한 줄거리 뻔한 반전에 어이없어""하는 생각이 들었다. 헤헤 ^^"
245,이야기는 유치하다.
246,드라마도 액션도 못봐주겠다.
247,범죄자를 신상 공개하고 강력하게 처벌해 주시기 바랍니다.
248,정말 엄청 맛있습니다.
249,여성가족부는 사라져야 합니다.
250,모두 이민갑시다.
251,저도 알림 없이 당겨졌더라고요.
252,모든 고양이는 츄어를 정말 좋아하는 것 같아요.
253,채널을 몇번이나 돌려보다가 생각없이 최고의 프로그램을 발견하게 되더라.
254,노래는 좋았지만 스토리가 마음에 들지 않았어.
255,조두순의 출소 금지에 대한 재심청구를 진행합니다!!!
256,가족처럼 보이지만요.
257,한 시간 이상 이야기를 나누었다.
258,학교에서 보고 너무 슬퍼서 울었어요.
259,횡단보도에서 이륜차 사용을 금지하는 법적 규제를 강화한다.
260,이 영화를 보면 주성치의 실력을 알 수 있다.
261,나도 언젠가는 등반을 배워보고 싶다.
262,그 무슨 계획을 가지고 있는지 알 수 없는 결말.
263,야외 피크닉장에 모여 있는 사람들이 먼저 들어온 사람들이 모닥불을 피우고 있다.
264,누가 만들었어 -_-+
265,저희는 옛날에 아주 조그만한 인연이 있었단다구요...ㅎㅎ
266,"호기심을 동부에 살고 계신 분이 계시다면, 조용히 당근을 흔들어 주세요!!!!"
267,함께 진행해 주시면 됩니다!
268,"그 문장을 더 재치 있게, 세련되게, 노골적으로 덜 표현할 수 있었다."
269,정말 좋지 않습니다. 스토리와 배우 모두 똑같습니다.
270,네네 ㅎㅎㅎ ENFP들이 많으세요.
271,너희가 이 영화를 봤나요?
272,"서울에 두고 있어 보관해뒀지만 자주 사용하지는 않지만, 가성비가 좋은 것 같습니다."
273,건물 내진설계를 강화하고 의무화하여 안전을 보장해 주세요.
274,"대통령님, 훌륭하시군요."
275,퀄리티가 황당하게 좋지만 사랑할 만한 캐릭터가 없다는 것이 가장 큰 문제이다.
276,블라인드를 더 많이 사용하게 되면 좋겠습니다.
277,그동안 감사했습니다.
278,무자격 교장공모제 전면 폐지
279,이거 보시면 재밌을 것 같아요.
280,기대에 못 미치는 결과를 얻었습니다.
281,스토리와 영상미가 완벽하게 조화되어 있다.
282,새벽의 갬성을 맞춰 곡을 선정합니다.
283,인생이 어떻게 될지 모르는 것과 같습니다.
284,정말 즐거웠어요~~~
285,앞으로도 기억에 남을 일들이 있으리라 기대합니다.
286,국민연금 중기신고를 확인해 보세요.
287,왜 한국 공포 스릴러 '폰' 이후 획기적인 영화가 나오지 않는가?
288,징벌적 손해배상제도를 도입하여 손해를 입힌 자에 대한 강력한 책임을 요구합니다!!
289,충전 지원 비용을 지원합니다!!
290,일본식 영화는 외국인에게는 천국보다 낯설다.
291,드라마 보는 나까지... 설레네요...ㅠㅠ
292,저 크기 터치스크린이었다면 마이노리티 리포트 느낌으로 일하실 듯 ㅋㅋㅋ 슈숙.
293,"와, 이 상쾌한 기분. 둘이서 같이 신나면 사무실도 풀려날 것 같은 느낌이 들잖아."
294,지난주에 <PERSON>님과 함께 산책을 다녀왔어요!
295,여성 군 복무 의무화에 대한 청원합니다.
296,조자룡을 완전히 다른 사람으로 만들어 놓았다고.
297,이렇게 2명이 당길 수 있어요!
298,"아, 허락을 받았는지 보이지 않아요."
299,편안하게 살고 싶습니다.
300,한국이 미래에 IMF 경제 파산에 직면할 가능성이 있다.
301,그린벨트 해제는 이제 그만 거론해 주세요!!!
302,국회의원 급여를 최저시급으로 적용해 주세요!!!
303,"권성동 국회의원, 강원랜드에 대한 불법취업 여부를 조사해 주시기 바랍니다."
304,가상화폐를 폐지해야 한다고 생각합니다./ 가상정부는 필요하지 않다고 생각합니다.
305,"영화는 사람들에게 강력한 감정적, 인식적 변화를 일으킬 수 있는 매체입니다."
306,로맨틱한 재즈 음악이 흐를 때는 정말 아름답습니다.
307,"네, 바로 알 수 있습니다!"
308,모니터는 정말 좋아요!!
309,물론 영화를 보고 묘한 느낌에 이런 식으로 접근할 수도 있구나 하는 생각이 든다.
310,"오오, 이런게 있었군요."
311,별 생각도 기대도 없이 그냥 봤다. 초반에는 조금 지루했는데 볼수록 재미있고 몰입감이 좋습니다.
312,중고등학생 교복의 자유화를 추진한다.
313,"호호, 암튼 자주 티타임해요."
314,이건 드라마보다는 더 드라마틱.
315,불면증이 있는 분들에게 적극 추천합니다.
316,백화점 실태는 안됩니다.
317,국회해산을 방지하기 위해 대책을 마련하고 실행하라
318,"도화지같이 하얀 미장센과 프레임을 통해, 애인을 그리워하는 주인공의 심리가 굉장히 잘 연출된 작품이다."
319,학생의 봉사 활동 시간을 없애세요.
320,북한에 대한 대응을 강경화하라.
321,항상 고마워요.
322,후기를 알려드리겠습니다.
323,회의가 끝나고 계속 회의가 있어 깜빡하고 이제 올리네요.
324,의지가 뜨거워요!
325,길거리 흡연 문제 간곡히 부탁드립니다.
326,이건 킬링타임용도 안됨ㅋㅋ
327,기획은 괜찮았지만 영화로서는... 책으로 만들었으면 하는 정도.
328,무급근로자의 근로재산과 사용자의 형사적 책임이 인정된다.
329,이 영화는 정말로 매우 좋습니다.
330,"물론입니다! 문제와 관련하여 두 가지 궁금한 점이 있으시다면, 그것을 알려주시면 도와드릴 수 있습니다."
331,"요즘 하고 있는 일과 함께 작은 마을 이야기를 나누다 보니, 시간을 초월한 동네 주민의 이야기를 알게 되었다."
332,마스터 클래스의 반응은 폭발적입니다.
333,"그는 한국어에 매우 유창하고, WOW도 매우 유창합니다."
334,길거리에서 담배를 피우는 사람들에게 과태료를 부과하세요.
335,"훌륭한 시나리오, 재미있는 이야기를, 유려한 편집으로 완성한 영화."
336,이 장면은 너무 더러워서 싸구려하다.
337,한국사 능력검정시험을 통해 모든 공무원 시험의 한국사 과목을 통일해야 합니다.
338,가축으로서의 개를 보호해야 한다는 청원을 지지합니다.
339,프로젝트가 빠진 부분이 있다면 자유롭게 추가해주셔도 좋습니다.
340,"부탁드립니다, 한 번만 읽어주세요."
341,오늘이 마지막이라니 정말 아쉬운 일이라는...
342,판사님께 감사합니다.
343,우와! 정말 멋진 아이디어에요!!!
344,"폭력적인 도발과 실험 영화, 예술인가?"
345,중고등학교에 미디어 과목을 신설해 주시길 바랍니다.
346,생각해 보니 오늘 12월 12일 아닌가요?
347,"오, 재미있어... 하하."
348,일용직 노동자들의 삶의 방식
349,저에게는 하늘과 땅의 차이를 이해하게 되었습니다.
350,축구협회 현대를 조사해주세요.
351,김보름과 박지우는 국가대표입니다.
352,책임이 아무도 없다.
353,이메일로 보냈어요 ~
354,회원이 홀수인 경우에는 불가능할 수 있습니다.
355,함께할 수 있어서 정말 기쁘고 앞으로 잘 부탁드립니다.
356,[청년실업문제] 외국인 근로자를 청년으로 대체하는 정책으로
357,"오오, 몰랐는데 굿 정보 indeed!"
358,이명박 출국을 금지하라.
359,<PERSON>에게는 너무 쉬워 보이는 도전입니다.
360,영업사원들처럼 우리도 잠시 쉬어보세요.
361,따라서 사람마다 환경에 따라 다를 수 있습니다.
362,평점에 걸림돌이 되었다.
363,난민 문제를 해결하고 해결하는 데 도움이 되는 몇 가지 좋은 아이디어를 제안하고 싶습니다.
364,이전 회사 경험부터 입사 과정까지 재미있는 이야기를 많이 들을 수 있어서 좋았습니다.
365,음식물 분리수거를 위한 청원
366,이 영화의 제목이 '사무라이 픽션'인지 이해할 수 없다고 생각한다.
367,재미있는 시간 동안 다양한 주제를 자유롭게 주고받으며 수다를 떨었었습니다.
368,런닝맨을 짱이라고 하는 광팬이예요.
369,청소년보호법 폐지. 교사의 권익 보호를 위한 제도적 보장.
370,저소득층 생활 수급권자에 대한 예금 적금 지원을 청원합니다.
371,만우절을 맞아 가볍게 준비해봤습니다.
372,"오피스 갈 때마다 만나서, 매일 오시나?"
373,재미있군요... 굿!
374,축구협회에서 선수와 감독 선발 과정의 투명성을 높이기 위한 청원입니다.
375,"처음에는 무슨 소리인지 알겠지만, 보는 족족 눈을 떼지 못해 보는 재미에 빠져 버렸어요. 정말 재미있어요!"
376,영화가 나오고 속편이 나오기를 간절히 바랐다.
377,천안함의 원인을 밝혀보겠습니다.
378,산호가 많아서 아름답고 무서웠다는 말이 들어가자마자 수심 3~5m까지 가는 곳이라는 말과 똑같이 투스텝을 들어가자마자.
379,저도 손을 들어봅니다.
380,인터넷 실명제 도입이 시급합니다.
381,남북한의 올림픽단일팀 구성은 즉시 중단되어야 한다.
382,사회복무요원에게 설 자리를 만들어 주세요.
383,연차 수당을 지급해 주세요!
384,법의 틀 속에서 암호화폐! 규제도 금지도 필요 없습니다!
385,평양에서 공연하는 거예요. 북한인민에겐 고문이 아니겠어요?
386,"알바아닌데, 이 영화 정말. 내가 본 영화 중에서 최고에 들 정도로 감동적이다."
387,"😊👋👋👋 좋은 시간 보내셨고, 재충전의 시간 되시길 바랍니다!"
388,촌스럽다는 말 밖에는 생각이 안 난다.
389,코로나가 빨리 진정되기를 바라는 마음으로 개인적으로 일본 음식을 너무 좋아해 일본에서 워크샵을 할 수 있는 날을 기다리고 있습니다.
390,왜 그렇게 명확하게 거절했어?
391,"지난 금요일, 전사 휴무임에도 불구하고 악착같이 회사 사람들과 라운딩을 했다."
392,작곡은 정말 멋져요
393,오늘 만나뵈어서 반가워요.
394,이게 말이 되지 않습니다.
395,"용산 생태공원을 지켜주세요, 대통령님!"
396,방송하지 않았던 이유를 설명해 주시겠어요.
397,하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하.
398,제주에 햇님을 지니고 왔는지 오늘 매우 맑은 날씨에 산책이 좋았습니다.
399,공무원 시험 영어면접을 서울시가 했던 것처럼 다시 치르면 영어를 모르는 문제가 조금 해결될 것이다.
400,김 보람과 박지우 선수의 국가대표 자격을 박탈해 주시옵니다.
401,궁금해서 자리에서 일어나니 거실로 오라고 하길래 따라 나왔고 거실에 같이 누웠습니다.
402,오랜만에 본 괜찮은 가족 영화!
403,국회의원 수를 줄입니다.
404,이미지 #1에는 커뮤니티 목적에 대한 간략한 요약이 포함되어 있습니다. 회의록.
405,그의 이름은 똑같다.
406,청소년 가정에도 다자녀혜택이 필요합니다.
407,"그렇게 들었나, 예의주시시고 있으신가?"
408,우리도 이 일을 도울 수 있어요.
409,네이버를 긴급하게 닫아 달라.
410,저희는 이왕 이렇게 된 거 <PERSON>님과 함께 조심조심 한적한 곳을 찾아 오프로 뵈었어요!
411,부당한 운전에 대한 면허 안전교육
412,루프펀딩에 대한 철저한 지도감독을 통해 투자자의 손실을 방지하는 방안을 제안합니다.
413,대성고등학교에서 발생한 사망사고에 따른 학생안전을 위한 학교 활동을 실시합니다.
414,9.13 이전 분양권 중도금 대출 풀어주세요.
415,많은 아이들이 봤으면 좋았을 걸.
416,"성폭력 피해자를 보호하기 위해 친고죄를 부활하고, 무고죄를 강력히 처벌하여 성폭력 범죄를 예방하고 피해자를 보호하는 법안을 마련해 주세요."
417,신선한 이야기를 전하는 새로운 배우들이었다.
418,내일 오피스에 가서 메모를 붙이기로 했어요.
419,내 마음이 너무 아프군요...
420,키득거리며 볼 수 있는 영화의 끝가지.
421,미지의 공포물의 걸작
422,공부가 더 재미있을 아이들이 있다면...
423,어제 <PERSON>님과 함께 방문했는데 맛있고 가격도 착했어요.
424,"국민연금 및 공무원, 사학 등 연금 체계를 지금이라도 통폐합 및 개혁하여 시행하자."
425,유튜브에서 많이 본 분이시군요!!!
426,안미현 검사는 즉각 해임될 필요가 있습니다.
427,최근 업데이트에서는 유니버셜 컨트롤 기능을 지원합니다!
428,하지만 그만큼 노력을 많이 했다는 것을 의미하는 점수를 생각합니다.
429,그래도 지루할 때 보면 조금 더 지루해질 수 있는 영화를 보면 지루해질 수 있다.
430,배우연기가 어색한 영화는 많이 봤어도 스토리까지 어색한 영화는 처음.
431,"고등학교 무상교육, 급식비 포함 무상교육"
432,두 분 다 엄청 해맑게 나오셨네요 ㅋㅋ
